199), 46.00, 49.00, 262.00, 31.00, 28.00, 44.60, 39.80, 263.60, 34.40, 32.80, 1, 0.043171, 1, 1
200), 39.00, 38.00, 264.00, 33.00, 41.00, 43.80, 39.60, 263.60, 33.40, 33.20, 1, 0.040140, 1, 1
201), 41.00, 46.00, 259.00, 46.00, 41.00, 42.40, 41.60, 262.40, 35.80, 36.20, 1, 0.006154, 1, -1
202), 46.00, 34.00, 265.00, 41.00, 28.00, 43.00, 40.20, 262.40, 37.80, 35.20, 1, 0.017083, 1, -1
203), 43.00, 41.00, 261.00, 43.00, 41.00, 43.00, 41.60, 262.20, 38.80, 35.80, 1, 0.042765, 1, -1
204), 48.00, 34.00, 262.00, 46.00, 41.00, 43.40, 38.60, 262.20, 41.80, 38.40, 1, 0.006058, 1, -1
205), 41.00, 39.00, 265.00, 48.00, 39.00, 43.80, 38.80, 262.40, 44.80, 38.00, -1, -0.031116, 1, -1
206), 48.00, 34.00, 264.00, 46.00, 28.00, 45.20, 36.40, 263.40, 44.80, 35.40, -1, -0.028758, 1, -1
207), 44.00, 38.00, 261.00, 41.00, 28.00, 44.80, 37.20, 262.60, 44.80, 35.40, -1, -0.011897, -1, -1
208), 41.00, 38.00, 261.00, 48.00, 41.00, 44.40, 36.60, 262.60, 45.80, 35.40, -1, -0.040295, -1, -1
